image_path,crop_health
D:\Download1\archive\paddy-disease-classification\train_images\blast\110003.jpg,blast
D:\Download1\archive\paddy-disease-classification\train_images\blast\110006.jpg,blast
D:\Download1\archive\paddy-disease-classification\train_images\blast\110009.jpg,blast
D:\Download1\archive\paddy-disease-classification\train_images\blast\110019.jpg,blast
D:\Download1\archive\paddy-disease-classification\train_images\blast\110021.jpg,blast
D:\Download1\archive\paddy-disease-classification\train_images\blast\110023.jpg,blast
D:\Download1\archive\paddy-disease-classification\train_images\blast\110024.jpg,blast
D:\Download1\archive\paddy-disease-classification\train_images\blast\110025.jpg,blast
D:\Download1\archive\paddy-disease-classification\train_images\blast\110027.jpg,blast
D:\Download1\archive\paddy-disease-classification\train_images\blast\110043.jpg,blast
D:\Download1\archive\paddy-disease-classification\train_images\blast\110046.jpg,blast
D:\Download1\archive\paddy-disease-classification\train_images\blast\110051.jpg,blast
D:\Download1\archive\paddy-disease-classification\train_images\blast\110054.jpg,blast
D:\Download1\archive\paddy-disease-classification\train_images\blast\110055.jpg,blast
D:\Download1\archive\paddy-disease-classification\train_images\blast\110063.jpg,blast
D:\Download1\archive\paddy-disease-classification\train_images\blast\110074.jpg,blast
D:\Download1\archive\paddy-disease-classification\train_images\blast\110078.jpg,blast
D:\Download1\archive\paddy-disease-classification\train_images\blast\110080.jpg,blast
D:\Download1\archive\paddy-disease-classification\train_images\blast\110086.jpg,blast
D:\Download1\archive\paddy-disease-classification\train_images\blast\110099.jpg,blast
D:\Download1\archive\paddy-disease-classification\train_images\blast\110100.jpg,blast
D:\Download1\archive\paddy-disease-classification\train_images\blast\110101.jpg,blast
D:\Download1\archive\paddy-disease-classification\train_images\blast\110102.jpg,blast
D:\Download1\archive\paddy-disease-classification\train_images\blast\110106.jpg,blast
D:\Download1\archive\paddy-disease-classification\train_images\blast\110109.jpg,blast
D:\Download1\archive\paddy-disease-classification\train_images\blast\110117.jpg,blast
D:\Download1\archive\paddy-disease-classification\train_images\blast\110120.jpg,blast
D:\Download1\archive\paddy-disease-classification\train_images\blast\110125.jpg,blast
D:\Download1\archive\paddy-disease-classification\train_images\blast\110139.jpg,blast
D:\Download1\archive\paddy-disease-classification\train_images\blast\110149.jpg,blast
D:\Download1\archive\paddy-disease-classification\train_images\blast\110164.jpg,blast
D:\Download1\archive\paddy-disease-classification\train_images\blast\110166.jpg,blast
D:\Download1\archive\paddy-disease-classification\train_images\blast\110170.jpg,blast
D:\Download1\archive\paddy-disease-classification\train_images\blast\110172.jpg,blast
D:\Download1\archive\paddy-disease-classification\train_images\blast\110176.jpg,blast
D:\Download1\archive\paddy-disease-classification\train_images\blast\110179.jpg,blast
D:\Download1\archive\paddy-disease-classification\train_images\blast\110181.jpg,blast
D:\Download1\archive\paddy-disease-classification\train_images\blast\110186.jpg,blast
D:\Download1\archive\paddy-disease-classification\train_images\blast\110189.jpg,blast
D:\Download1\archive\paddy-disease-classification\train_images\blast\110203.jpg,blast
D:\Download1\archive\paddy-disease-classification\train_images\blast\110208.jpg,blast
D:\Download1\archive\paddy-disease-classification\train_images\blast\110219.jpg,blast
D:\Download1\archive\paddy-disease-classification\train_images\blast\110235.jpg,blast
D:\Download1\archive\paddy-disease-classification\train_images\blast\110242.jpg,blast
D:\Download1\archive\paddy-disease-classification\train_images\blast\110243.jpg,blast
D:\Download1\archive\paddy-disease-classification\train_images\blast\110244.jpg,blast
D:\Download1\archive\paddy-disease-classification\train_images\blast\110254.jpg,blast
D:\Download1\archive\paddy-disease-classification\train_images\blast\110258.jpg,blast
D:\Download1\archive\paddy-disease-classification\train_images\blast\110261.jpg,blast
D:\Download1\archive\paddy-disease-classification\train_images\blast\110264.jpg,blast
D:\Download1\archive\paddy-disease-classification\train_images\blast\110267.jpg,blast
D:\Download1\archive\paddy-disease-classification\train_images\blast\110278.jpg,blast
D:\Download1\archive\paddy-disease-classification\train_images\blast\110279.jpg,blast
D:\Download1\archive\paddy-disease-classification\train_images\blast\110283.jpg,blast
D:\Download1\archive\paddy-disease-classification\train_images\blast\110289.jpg,blast
D:\Download1\archive\paddy-disease-classification\train_images\blast\110293.jpg,blast
D:\Download1\archive\paddy-disease-classification\train_images\blast\110304.jpg,blast
D:\Download1\archive\paddy-disease-classification\train_images\blast\110305.jpg,blast
D:\Download1\archive\paddy-disease-classification\train_images\blast\110306.jpg,blast
D:\Download1\archive\paddy-disease-classification\train_images\blast\110307.jpg,blast
D:\Download1\archive\paddy-disease-classification\train_images\blast\110312.jpg,blast
D:\Download1\archive\paddy-disease-classification\train_images\blast\110314.jpg,blast
D:\Download1\archive\paddy-disease-classification\train_images\blast\110317.jpg,blast
D:\Download1\archive\paddy-disease-classification\train_images\blast\110325.jpg,blast
D:\Download1\archive\paddy-disease-classification\train_images\blast\110326.jpg,blast
D:\Download1\archive\paddy-disease-classification\train_images\blast\110334.jpg,blast
D:\Download1\archive\paddy-disease-classification\train_images\blast\110351.jpg,blast
D:\Download1\archive\paddy-disease-classification\train_images\blast\110360.jpg,blast
D:\Download1\archive\paddy-disease-classification\train_images\blast\110362.jpg,blast
D:\Download1\archive\paddy-disease-classification\train_images\blast\110368.jpg,blast
D:\Download1\archive\paddy-disease-classification\train_images\blast\110370.jpg,blast
D:\Download1\archive\paddy-disease-classification\train_images\blast\110373.jpg,blast
D:\Download1\archive\paddy-disease-classification\train_images\blast\110385.jpg,blast
D:\Download1\archive\paddy-disease-classification\train_images\blast\110389.jpg,blast
D:\Download1\archive\paddy-disease-classification\train_images\blast\110390.jpg,blast
D:\Download1\archive\paddy-disease-classification\train_images\blast\110406.jpg,blast
D:\Download1\archive\paddy-disease-classification\train_images\blast\left_rot_001.jpg,blast
D:\Download1\archive\paddy-disease-classification\train_images\blast\left_rot_002.jpg,blast
D:\Download1\archive\paddy-disease-classification\train_images\blast\left_rot_003.jpg,blast
D:\Download1\archive\paddy-disease-classification\train_images\blast\left_rot_004.jpg,blast
D:\Download1\archive\paddy-disease-classification\train_images\blast\left_rot_005.jpg,blast
D:\Download1\archive\paddy-disease-classification\train_images\blast\left_rot_006.jpg,blast
D:\Download1\archive\paddy-disease-classification\train_images\blast\left_rot_007.jpg,blast
D:\Download1\archive\paddy-disease-classification\train_images\blast\left_rot_008.jpg,blast
D:\Download1\archive\paddy-disease-classification\train_images\blast\left_rot_009.jpg,blast
D:\Download1\archive\paddy-disease-classification\train_images\blast\left_rot_010.jpg,blast
D:\Download1\archive\paddy-disease-classification\train_images\blast\left_rot_011.jpg,blast
D:\Download1\archive\paddy-disease-classification\train_images\blast\left_rot_012.jpg,blast
D:\Download1\archive\paddy-disease-classification\train_images\blast\left_rot_013.jpg,blast
D:\Download1\archive\paddy-disease-classification\train_images\blast\left_rot_014.jpg,blast
D:\Download1\archive\paddy-disease-classification\train_images\blast\left_rot_015.jpg,blast
D:\Download1\archive\paddy-disease-classification\train_images\blast\left_rot_016.jpg,blast
D:\Download1\archive\paddy-disease-classification\train_images\blast\left_rot_017.jpg,blast
D:\Download1\archive\paddy-disease-classification\train_images\blast\left_rot_018.jpg,blast
D:\Download1\archive\paddy-disease-classification\train_images\blast\left_rot_019.jpg,blast
D:\Download1\archive\paddy-disease-classification\train_images\blast\left_rot_020.jpg,blast
D:\Download1\archive\paddy-disease-classification\train_images\blast\left_rot_021.jpg,blast
D:\Download1\archive\paddy-disease-classification\train_images\blast\left_rot_022.jpg,blast
D:\Download1\archive\paddy-disease-classification\train_images\blast\left_rot_023.jpg,blast
D:\Download1\archive\paddy-disease-classification\train_images\blast\left_rot_024.jpg,blast
D:\Download1\archive\paddy-disease-classification\train_images\blast\left_rot_025.jpg,blast
D:\Download1\archive\paddy-disease-classification\train_images\blast\left_rot_026.jpg,blast
D:\Download1\archive\paddy-disease-classification\train_images\blast\left_rot_027.jpg,blast
D:\Download1\archive\paddy-disease-classification\train_images\blast\left_rot_028.jpg,blast
D:\Download1\archive\paddy-disease-classification\train_images\blast\left_rot_029.jpg,blast
D:\Download1\archive\paddy-disease-classification\train_images\blast\left_rot_030.jpg,blast
D:\Download1\archive\paddy-disease-classification\train_images\blast\left_rot_031.jpg,blast
D:\Download1\archive\paddy-disease-classification\train_images\blast\left_rot_032.jpg,blast
D:\Download1\archive\paddy-disease-classification\train_images\blast\left_rot_033.jpg,blast
D:\Download1\archive\paddy-disease-classification\train_images\blast\left_rot_034.jpg,blast
D:\Download1\archive\paddy-disease-classification\train_images\blast\left_rot_035.jpg,blast
D:\Download1\archive\paddy-disease-classification\train_images\blast\left_rot_036.jpg,blast
D:\Download1\archive\paddy-disease-classification\train_images\blast\left_rot_037.jpg,blast
D:\Download1\archive\paddy-disease-classification\train_images\blast\left_rot_038.jpg,blast
D:\Download1\archive\paddy-disease-classification\train_images\blast\left_rot_039.jpg,blast
D:\Download1\archive\paddy-disease-classification\train_images\blast\left_rot_040.jpg,blast
D:\Download1\archive\paddy-disease-classification\train_images\blast\left_rot_041.jpg,blast
D:\Download1\archive\paddy-disease-classification\train_images\blast\left_rot_042.jpg,blast
D:\Download1\archive\paddy-disease-classification\train_images\blast\left_rot_043.jpg,blast
D:\Download1\archive\paddy-disease-classification\train_images\blast\left_rot_044.jpg,blast
D:\Download1\archive\paddy-disease-classification\train_images\blast\left_rot_045.jpg,blast
D:\Download1\archive\paddy-disease-classification\train_images\blast\left_rot_046.jpg,blast
D:\Download1\archive\paddy-disease-classification\train_images\blast\left_rot_047.jpg,blast
D:\Download1\archive\paddy-disease-classification\train_images\blast\left_rot_048.jpg,blast
D:\Download1\archive\paddy-disease-classification\train_images\blast\left_rot_049.jpg,blast
D:\Download1\archive\paddy-disease-classification\train_images\blast\left_rot_050.jpg,blast
D:\Download1\archive\paddy-disease-classification\train_images\blast\left_rot_051.jpg,blast
D:\Download1\archive\paddy-disease-classification\train_images\blast\left_rot_052.jpg,blast
D:\Download1\archive\paddy-disease-classification\train_images\blast\left_rot_053.jpg,blast
D:\Download1\archive\paddy-disease-classification\train_images\blast\left_rot_054.jpg,blast
D:\Download1\archive\paddy-disease-classification\train_images\blast\left_rot_055.jpg,blast
D:\Download1\archive\paddy-disease-classification\train_images\blast\left_rot_056.jpg,blast
D:\Download1\archive\paddy-disease-classification\train_images\blast\left_rot_057.jpg,blast
D:\Download1\archive\paddy-disease-classification\train_images\blast\left_rot_058.jpg,blast
D:\Download1\archive\paddy-disease-classification\train_images\blast\left_rot_059.jpg,blast
D:\Download1\archive\paddy-disease-classification\train_images\blast\left_rot_060.jpg,blast
D:\Download1\archive\paddy-disease-classification\train_images\blast\left_rot_061.jpg,blast
D:\Download1\archive\paddy-disease-classification\train_images\blast\left_rot_062.jpg,blast
D:\Download1\archive\paddy-disease-classification\train_images\blast\left_rot_063.jpg,blast
D:\Download1\archive\paddy-disease-classification\train_images\blast\left_rot_064.jpg,blast
D:\Download1\archive\paddy-disease-classification\train_images\blast\left_rot_065.jpg,blast
