image_path,original_label,crop_health,crop
D:\Download1\archive (1)\Corn Disease detection\Infected\20200701_075722.jpg,Infected,High_Risk,maize
D:\Download1\archive (1)\Corn Disease detection\Infected\20200701_075728.jpg,Infected,High_Risk,maize
D:\Download1\archive (1)\Corn Disease detection\Infected\20200701_075735.jpg,Infected,High_Risk,maize
D:\Download1\archive (1)\Corn Disease detection\Infected\20200701_075739.jpg,Infected,High_Risk,maize
D:\Download1\archive (1)\Corn Disease detection\Infected\20200701_075755.jpg,Infected,High_Risk,maize
D:\Download1\archive (1)\Corn Disease detection\Infected\20200701_075802.jpg,Infected,High_Risk,maize
D:\Download1\archive (1)\Corn Disease detection\Infected\20200701_075809.jpg,Infected,High_Risk,maize
D:\Download1\archive (1)\Corn Disease detection\Infected\20200701_075815.jpg,Infected,High_Risk,maize
D:\Download1\archive (1)\Corn Disease detection\Infected\20200701_075822.jpg,Infected,High_Risk,maize
D:\Download1\archive (1)\Corn Disease detection\Infected\20200701_075828.jpg,Infected,High_Risk,maize
D:\Download1\archive (1)\Corn Disease detection\Infected\20200701_075832.jpg,Infected,High_Risk,maize
D:\Download1\archive (1)\Corn Disease detection\Infected\20200701_075839.jpg,Infected,High_Risk,maize
D:\Download1\archive (1)\Corn Disease detection\Infected\20200701_075848.jpg,Infected,High_Risk,maize
D:\Download1\archive (1)\Corn Disease detection\Infected\20200701_075852.jpg,Infected,High_Risk,maize
D:\Download1\archive (1)\Corn Disease detection\Infected\20200701_075859.jpg,Infected,High_Risk,maize
D:\Download1\archive (1)\Corn Disease detection\Infected\20200701_075912.jpg,Infected,High_Risk,maize
D:\Download1\archive (1)\Corn Disease detection\Infected\20200701_075919.jpg,Infected,High_Risk,maize
D:\Download1\archive (1)\Corn Disease detection\Infected\20200701_075922.jpg,Infected,High_Risk,maize
D:\Download1\archive (1)\Corn Disease detection\Infected\20200701_075927.jpg,Infected,High_Risk,maize
D:\Download1\archive (1)\Corn Disease detection\Infected\20200701_075929.jpg,Infected,High_Risk,maize
D:\Download1\archive (1)\Corn Disease detection\Infected\20200701_075931.jpg,Infected,High_Risk,maize
D:\Download1\archive (1)\Corn Disease detection\Infected\20200701_075938.jpg,Infected,High_Risk,maize
D:\Download1\archive (1)\Corn Disease detection\Infected\20200701_075941.jpg,Infected,High_Risk,maize
D:\Download1\archive (1)\Corn Disease detection\Infected\20200701_075944.jpg,Infected,High_Risk,maize
D:\Download1\archive (1)\Corn Disease detection\Infected\20200701_075950.jpg,Infected,High_Risk,maize
D:\Download1\archive (1)\Corn Disease detection\Infected\20200701_075959.jpg,Infected,High_Risk,maize
D:\Download1\archive (1)\Corn Disease detection\Infected\20200701_080004.jpg,Infected,High_Risk,maize
D:\Download1\archive (1)\Corn Disease detection\Infected\20200701_080009.jpg,Infected,High_Risk,maize
D:\Download1\archive (1)\Corn Disease detection\Infected\20200701_080014.jpg,Infected,High_Risk,maize
D:\Download1\archive (1)\Corn Disease detection\Infected\20200701_080017.jpg,Infected,High_Risk,maize
D:\Download1\archive (1)\Corn Disease detection\Infected\20200701_080019.jpg,Infected,High_Risk,maize
D:\Download1\archive (1)\Corn Disease detection\Infected\20200701_080025.jpg,Infected,High_Risk,maize
D:\Download1\archive (1)\Corn Disease detection\Infected\20200701_080033.jpg,Infected,High_Risk,maize
D:\Download1\archive (1)\Corn Disease detection\Infected\20200701_080035.jpg,Infected,High_Risk,maize
D:\Download1\archive (1)\Corn Disease detection\Infected\20200701_080040.jpg,Infected,High_Risk,maize
D:\Download1\archive (1)\Corn Disease detection\Infected\20200701_080042.jpg,Infected,High_Risk,maize
D:\Download1\archive (1)\Corn Disease detection\Infected\20200701_080047.jpg,Infected,High_Risk,maize
D:\Download1\archive (1)\Corn Disease detection\Infected\20200701_080051.jpg,Infected,High_Risk,maize
D:\Download1\archive (1)\Corn Disease detection\Infected\20200701_080057.jpg,Infected,High_Risk,maize
D:\Download1\archive (1)\Corn Disease detection\Infected\20200701_080103.jpg,Infected,High_Risk,maize
D:\Download1\archive (1)\Corn Disease detection\Infected\20200701_080109.jpg,Infected,High_Risk,maize
D:\Download1\archive (1)\Corn Disease detection\Infected\20200701_080112.jpg,Infected,High_Risk,maize
D:\Download1\archive (1)\Corn Disease detection\Infected\20200701_080119.jpg,Infected,High_Risk,maize
D:\Download1\archive (1)\Corn Disease detection\Infected\20200701_080128.jpg,Infected,High_Risk,maize
D:\Download1\archive (1)\Corn Disease detection\Infected\20200701_080131.jpg,Infected,High_Risk,maize
D:\Download1\archive (1)\Corn Disease detection\Infected\20200701_080137.jpg,Infected,High_Risk,maize
D:\Download1\archive (1)\Corn Disease detection\Infected\20200701_080140.jpg,Infected,High_Risk,maize
D:\Download1\archive (1)\Corn Disease detection\Infected\20200701_080143.jpg,Infected,High_Risk,maize
D:\Download1\archive (1)\Corn Disease detection\Infected\20200701_080149.jpg,Infected,High_Risk,maize
D:\Download1\archive (1)\Corn Disease detection\Infected\20200701_080151.jpg,Infected,High_Risk,maize
D:\Download1\archive (1)\Corn Disease detection\Infected\20200701_080153.jpg,Infected,High_Risk,maize
D:\Download1\archive (1)\Corn Disease detection\Infected\20200701_080158.jpg,Infected,High_Risk,maize
D:\Download1\archive (1)\Corn Disease detection\Infected\20200701_080200.jpg,Infected,High_Risk,maize
D:\Download1\archive (1)\Corn Disease detection\Infected\20200701_080204.jpg,Infected,High_Risk,maize
D:\Download1\archive (1)\Corn Disease detection\Infected\20200701_080205.jpg,Infected,High_Risk,maize
D:\Download1\archive (1)\Corn Disease detection\Infected\20200701_080207.jpg,Infected,High_Risk,maize
D:\Download1\archive (1)\Corn Disease detection\Infected\20200701_080211.jpg,Infected,High_Risk,maize
D:\Download1\archive (1)\Corn Disease detection\Infected\20200701_080213.jpg,Infected,High_Risk,maize
D:\Download1\archive (1)\Corn Disease detection\Infected\20200701_080215.jpg,Infected,High_Risk,maize
D:\Download1\archive (1)\Corn Disease detection\Infected\20200701_080220.jpg,Infected,High_Risk,maize
D:\Download1\archive (1)\Corn Disease detection\Infected\20200701_080222.jpg,Infected,High_Risk,maize
D:\Download1\archive (1)\Corn Disease detection\Infected\20200701_080232.jpg,Infected,High_Risk,maize
D:\Download1\archive (1)\Corn Disease detection\Infected\20200701_080234.jpg,Infected,High_Risk,maize
D:\Download1\archive (1)\Corn Disease detection\Infected\20200701_080239.jpg,Infected,High_Risk,maize
D:\Download1\archive (1)\Corn Disease detection\Infected\20200701_080242.jpg,Infected,High_Risk,maize
D:\Download1\archive (1)\Corn Disease detection\Infected\20200701_080244.jpg,Infected,High_Risk,maize
D:\Download1\archive (1)\Corn Disease detection\Infected\20200701_080250.jpg,Infected,High_Risk,maize
D:\Download1\archive (1)\Corn Disease detection\Infected\20200701_080255.jpg,Infected,High_Risk,maize
D:\Download1\archive (1)\Corn Disease detection\Infected\20200701_080300.jpg,Infected,High_Risk,maize
D:\Download1\archive (1)\Corn Disease detection\Infected\20200701_080309.jpg,Infected,High_Risk,maize
D:\Download1\archive (1)\Corn Disease detection\Infected\20200701_080311.jpg,Infected,High_Risk,maize
D:\Download1\archive (1)\Corn Disease detection\Infected\20200701_080316.jpg,Infected,High_Risk,maize
D:\Download1\archive (1)\Corn Disease detection\Infected\20200701_080318.jpg,Infected,High_Risk,maize
D:\Download1\archive (1)\Corn Disease detection\Infected\20200701_080321.jpg,Infected,High_Risk,maize
D:\Download1\archive (1)\Corn Disease detection\Infected\20200701_080325.jpg,Infected,High_Risk,maize
D:\Download1\archive (1)\Corn Disease detection\Infected\20200701_080328.jpg,Infected,High_Risk,maize
D:\Download1\archive (1)\Corn Disease detection\Infected\20200701_080331.jpg,Infected,High_Risk,maize
D:\Download1\archive (1)\Corn Disease detection\Infected\20200701_080335.jpg,Infected,High_Risk,maize
D:\Download1\archive (1)\Corn Disease detection\Infected\20200701_080338.jpg,Infected,High_Risk,maize
D:\Download1\archive (1)\Corn Disease detection\Infected\20200701_080343.jpg,Infected,High_Risk,maize
D:\Download1\archive (1)\Corn Disease detection\Infected\20200701_080347.jpg,Infected,High_Risk,maize
D:\Download1\archive (1)\Corn Disease detection\Infected\20200701_080353.jpg,Infected,High_Risk,maize
D:\Download1\archive (1)\Corn Disease detection\Infected\20200701_080400.jpg,Infected,High_Risk,maize
D:\Download1\archive (1)\Corn Disease detection\Infected\20200701_080402.jpg,Infected,High_Risk,maize
D:\Download1\archive (1)\Corn Disease detection\Infected\20200701_080406.jpg,Infected,High_Risk,maize
D:\Download1\archive (1)\Corn Disease detection\Infected\20200701_080409.jpg,Infected,High_Risk,maize
D:\Download1\archive (1)\Corn Disease detection\Infected\20200701_080411.jpg,Infected,High_Risk,maize
D:\Download1\archive (1)\Corn Disease detection\Infected\20200701_080417.jpg,Infected,High_Risk,maize
D:\Download1\archive (1)\Corn Disease detection\Infected\20200701_080420.jpg,Infected,High_Risk,maize
D:\Download1\archive (1)\Corn Disease detection\Infected\20200701_080427.jpg,Infected,High_Risk,maize
D:\Download1\archive (1)\Corn Disease detection\Infected\20200701_080434.jpg,Infected,High_Risk,maize
D:\Download1\archive (1)\Corn Disease detection\Infected\20200701_080436.jpg,Infected,High_Risk,maize
D:\Download1\archive (1)\Corn Disease detection\Infected\20200701_080440.jpg,Infected,High_Risk,maize
D:\Download1\archive (1)\Corn Disease detection\Infected\20200701_080449.jpg,Infected,High_Risk,maize
D:\Download1\archive (1)\Corn Disease detection\Infected\20200701_080455.jpg,Infected,High_Risk,maize
D:\Download1\archive (1)\Corn Disease detection\Infected\20200701_080458.jpg,Infected,High_Risk,maize
D:\Download1\archive (1)\Corn Disease detection\Infected\20200701_080505.jpg,Infected,High_Risk,maize
D:\Download1\archive (1)\Corn Disease detection\Infected\20200701_080508.jpg,Infected,High_Risk,maize
D:\Download1\archive (1)\Corn Disease detection\Infected\20200701_080511.jpg,Infected,High_Risk,maize
D:\Download1\archive (1)\Corn Disease detection\Infected\20200701_080516.jpg,Infected,High_Risk,maize
D:\Download1\archive (1)\Corn Disease detection\Infected\20200701_080520.jpg,Infected,High_Risk,maize
D:\Download1\archive (1)\Corn Disease detection\Infected\20200701_080522.jpg,Infected,High_Risk,maize
D:\Download1\archive (1)\Corn Disease detection\Infected\20200701_080526.jpg,Infected,High_Risk,maize
D:\Download1\archive (1)\Corn Disease detection\Infected\20200701_080530.jpg,Infected,High_Risk,maize
D:\Download1\archive (1)\Corn Disease detection\Infected\20200701_080532.jpg,Infected,High_Risk,maize
D:\Download1\archive (1)\Corn Disease detection\Infected\20200701_080539.jpg,Infected,High_Risk,maize
D:\Download1\archive (1)\Corn Disease detection\Infected\20200701_080544.jpg,Infected,High_Risk,maize
D:\Download1\archive (1)\Corn Disease detection\Infected\20200701_080548.jpg,Infected,High_Risk,maize
D:\Download1\archive (1)\Corn Disease detection\Infected\20200701_080554.jpg,Infected,High_Risk,maize
D:\Download1\archive (1)\Corn Disease detection\Infected\20200701_080557.jpg,Infected,High_Risk,maize
D:\Download1\archive (1)\Corn Disease detection\Infected\20200701_080603.jpg,Infected,High_Risk,maize
D:\Download1\archive (1)\Corn Disease detection\Infected\20200701_080606.jpg,Infected,High_Risk,maize
D:\Download1\archive (1)\Corn Disease detection\Infected\20200701_080611.jpg,Infected,High_Risk,maize
D:\Download1\archive (1)\Corn Disease detection\Infected\20200701_080616.jpg,Infected,High_Risk,maize
D:\Download1\archive (1)\Corn Disease detection\Infected\20200701_080620.jpg,Infected,High_Risk,maize
D:\Download1\archive (1)\Corn Disease detection\Infected\20200701_080621.jpg,Infected,High_Risk,maize
D:\Download1\archive (1)\Corn Disease detection\Infected\20200701_080625.jpg,Infected,High_Risk,maize
D:\Download1\archive (1)\Corn Disease detection\Infected\20200701_080633.jpg,Infected,High_Risk,maize
D:\Download1\archive (1)\Corn Disease detection\Infected\20200701_080635.jpg,Infected,High_Risk,maize
D:\Download1\archive (1)\Corn Disease detection\Infected\20200701_080638.jpg,Infected,High_Risk,maize
D:\Download1\archive (1)\Corn Disease detection\Infected\20200701_080640.jpg,Infected,High_Risk,maize
D:\Download1\archive (1)\Corn Disease detection\Infected\20200701_080646.jpg,Infected,High_Risk,maize
D:\Download1\archive (1)\Corn Disease detection\Infected\20200701_080650.jpg,Infected,High_Risk,maize
D:\Download1\archive (1)\Corn Disease detection\Infected\20200701_080651.jpg,Infected,High_Risk,maize
D:\Download1\archive (1)\Corn Disease detection\Infected\20200701_080653.jpg,Infected,High_Risk,maize
D:\Download1\archive (1)\Corn Disease detection\Infected\20200701_080658.jpg,Infected,High_Risk,maize
D:\Download1\archive (1)\Corn Disease detection\Infected\20200701_080701.jpg,Infected,High_Risk,maize
D:\Download1\archive (1)\Corn Disease detection\Infected\20200701_080703.jpg,Infected,High_Risk,maize
D:\Download1\archive (1)\Corn Disease detection\Infected\20200701_080707.jpg,Infected,High_Risk,maize
D:\Download1\archive (1)\Corn Disease detection\Infected\20200701_080709.jpg,Infected,High_Risk,maize
D:\Download1\archive (1)\Corn Disease detection\Infected\20200701_080717.jpg,Infected,High_Risk,maize
D:\Download1\archive (1)\Corn Disease detection\Infected\20200701_080720.jpg,Infected,High_Risk,maize
D:\Download1\archive (1)\Corn Disease detection\Infected\20200701_080723.jpg,Infected,High_Risk,maize
D:\Download1\archive (1)\Corn Disease detection\Infected\20200701_080726.jpg,Infected,High_Risk,maize
D:\Download1\archive (1)\Corn Disease detection\Infected\20200701_080728.jpg,Infected,High_Risk,maize
D:\Download1\archive (1)\Corn Disease detection\Infected\20200701_080730.jpg,Infected,High_Risk,maize
D:\Download1\archive (1)\Corn Disease detection\Infected\20200701_080734.jpg,Infected,High_Risk,maize
D:\Download1\archive (1)\Corn Disease detection\Infected\20200701_080736.jpg,Infected,High_Risk,maize
D:\Download1\archive (1)\Corn Disease detection\Infected\20200701_080741.jpg,Infected,High_Risk,maize
D:\Download1\archive (1)\Corn Disease detection\Infected\20200701_080744.jpg,Infected,High_Risk,maize
D:\Download1\archive (1)\Corn Disease detection\Infected\20200701_080748.jpg,Infected,High_Risk,maize
D:\Download1\archive (1)\Corn Disease detection\Infected\20200701_080751.jpg,Infected,High_Risk,maize
D:\Download1\archive (1)\Corn Disease detection\Infected\20200701_080753.jpg,Infected,High_Risk,maize
D:\Download1\archive (1)\Corn Disease detection\Infected\20200701_080759.jpg,Infected,High_Risk,maize
D:\Download1\archive (1)\Corn Disease detection\Infected\20200701_080802.jpg,Infected,High_Risk,maize
D:\Download1\archive (1)\Corn Disease detection\Infected\20200701_080806.jpg,Infected,High_Risk,maize
D:\Download1\archive (1)\Corn Disease detection\Infected\20200701_080813.jpg,Infected,High_Risk,maize
D:\Download1\archive (1)\Corn Disease detection\Infected\20200701_080816.jpg,Infected,High_Risk,maize
D:\Download1\archive (1)\Corn Disease detection\Infected\20200701_080818.jpg,Infected,High_Risk,maize
D:\Download1\archive (1)\Corn Disease detection\Infected\20200701_080821.jpg,Infected,High_Risk,maize
D:\Download1\archive (1)\Corn Disease detection\Infected\20200701_080825.jpg,Infected,High_Risk,maize
D:\Download1\archive (1)\Corn Disease detection\Infected\20200701_080828.jpg,Infected,High_Risk,maize
D:\Download1\archive (1)\Corn Disease detection\Infected\20200701_080833.jpg,Infected,High_Risk,maize
D:\Download1\archive (1)\Corn Disease detection\Infected\20200701_080834.jpg,Infected,High_Risk,maize
D:\Download1\archive (1)\Corn Disease detection\Infected\20200701_080841.jpg,Infected,High_Risk,maize
D:\Download1\archive (1)\Corn Disease detection\Infected\20200701_080846.jpg,Infected,High_Risk,maize
D:\Download1\archive (1)\Corn Disease detection\Infected\20200701_080848.jpg,Infected,High_Risk,maize
D:\Download1\archive (1)\Corn Disease detection\Infected\20200701_080851.jpg,Infected,High_Risk,maize
D:\Download1\archive (1)\Corn Disease detection\Infected\20200701_080854.jpg,Infected,High_Risk,maize
D:\Download1\archive (1)\Corn Disease detection\Infected\20200701_080856.jpg,Infected,High_Risk,maize
D:\Download1\archive (1)\Corn Disease detection\Infected\20200701_080900.jpg,Infected,High_Risk,maize
D:\Download1\archive (1)\Corn Disease detection\Infected\20200701_080902.jpg,Infected,High_Risk,maize
D:\Download1\archive (1)\Corn Disease detection\Infected\20200701_080907.jpg,Infected,High_Risk,maize
